Student_ID,Name,Age,Gender,School,Board,Class,Subject,Marks,Grade,Attendance_Percent,Study_Hours_Per_Day,Extra_Curricular,Scholarship
STU_049463,Student_49463,15,Male,School_4,IB,10,English,94,A+,78.2,4.8,Yes,Yes
STU_049464,Student_49464,17,Female,School_33,State,10,Economics,63,B,43.3,2.8,No,No
STU_049465,Student_49465,14,Female,School_24,IB,12,Mathematics,49,C+,70.0,7.6,Yes,No
STU_049466,Student_49466,15,Female,School_32,IB,11,Chemistry,83,C+,87.1,5.3,Yes,No
STU_049467,Student_49467,11,Male,School_25,State,12,Hindi,66,C+,73.6,0.0,No,No
STU_049468,Student_49468,15,Male,School_25,IB,11,Biology,76,B+,79.6,1.1,No,No
STU_049469,Student_49469,16,Female,School_18,ICSE,9,Mathematics,61,C,83.9,6.7,No,No
STU_049470,Student_49470,18,Female,School_50,ICSE,12,History,76,F,84.7,7.5,No,No
STU_049471,Student_49471,15,Female,School_20,ICSE,10,Physics,65,C+,82.3,3.4,Yes,No
STU_049472,Student_49472,13,Female,School_13,Cambridge,10,Computer Science,99,B+,72.2,4.7,Yes,No
STU_049473,Student_49473,17,Male,School_18,State,9,Geography,81,A,77.7,4.9,Yes,No
STU_049474,Student_49474,16,Male,School_49,Cambridge,10,Hindi,87,F,82.7,5.4,No,No
STU_049475,Student_49475,16,Male,School_42,IB,10,History,62,F,65.6,1.5,No,No
STU_049476,Student_49476,12,Female,School_34,CBSE,11,Biology,95,A+,84.3,7.3,Yes,No
STU_049477,Student_49477,14,Male,School_35,CBSE,11,History,57,F,78.9,6.7,Yes,No
STU_049478,Student_49478,14,Male,School_6,IB,11,English,81,B,78.4,8.5,No,No
STU_049479,Student_49479,16,Male,School_30,Cambridge,12,English,61,F,68.3,1.3,No,No
STU_049480,Student_49480,18,Female,School_33,CBSE,12,Biology,76,C+,99.0,6.6,Yes,No
STU_049481,Student_49481,15,Female,School_43,CBSE,9,Chemistry,61,C,55.2,0.2,No,No
STU_049482,Student_49482,16,Female,School_41,ICSE,11,Mathematics,68,B+,85.0,3.0,No,No
STU_049483,Student_49483,12,Female,School_1,State,9,English,85,A,93.6,1.8,Yes,No
STU_049484,Student_49484,16,Male,School_2,CBSE,10,Geography,62,A,66.7,5.8,No,No
STU_049485,Student_49485,16,Male,School_1,Cambridge,10,Biology,31,A+,84.1,4.5,Yes,No
STU_049486,Student_49486,15,Female,School_27,ICSE,11,Hindi,65,C,93.2,5.2,Yes,No
STU_049487,Student_49487,14,Male,School_14,State,9,Computer Science,76,A,84.6,3.5,No,No
STU_049488,Student_49488,15,Male,School_22,IB,10,Chemistry,65,F,91.4,5.0,No,No
STU_049489,Student_49489,13,Female,School_10,State,9,History,68,C,63.3,7.5,Yes,No
STU_049490,Student_49490,15,Female,School_40,State,11,Biology,83,F,96.1,3.9,Yes,No
STU_049491,Student_49491,12,Male,School_33,IB,10,Economics,57,F,87.9,2.9,Yes,Yes
STU_049492,Student_49492,14,Male,School_31,Cambridge,9,Chemistry,69,B+,82.4,2.7,Yes,No
STU_049493,Student_49493,16,Male,School_15,CBSE,10,Hindi,84,C,54.4,2.9,No,No
STU_049494,Student_49494,14,Female,School_11,ICSE,9,Biology,66,A+,98.2,3.8,No,No
STU_049495,Student_49495,17,Female,School_30,ICSE,11,Biology,57,F,56.2,4.0,No,No
STU_049496,Student_49496,15,Female,School_47,CBSE,9,Computer Science,75,A+,88.4,7.0,No,No
STU_049497,Student_49497,13,Male,School_33,ICSE,9,History,36,B+,69.5,1.2,Yes,No
STU_049498,Student_49498,12,Male,School_3,IB,10,Economics,60,A,92.5,4.9,No,No
STU_049499,Student_49499,17,Female,School_1,IB,12,Geography,65,C+,62.6,5.4,No,No
STU_049500,Student_49500,13,Female,School_35,Cambridge,10,Mathematics,83,D,64.6,5.3,No,Yes
STU_049501,Student_49501,14,Female,School_27,CBSE,10,History,43,C+,60.1,7.9,No,No
STU_049502,Student_49502,16,Female,School_22,Cambridge,12,Chemistry,71,C+,88.7,2.2,Yes,No
STU_049503,Student_49503,14,Female,School_42,ICSE,12,English,72,C,62.9,6.7,No,No
STU_049504,Student_49504,11,Male,School_6,Cambridge,9,Geography,77,C,78.6,4.3,Yes,No
STU_049505,Student_49505,15,Male,School_49,ICSE,11,Chemistry,95,B,84.8,5.2,Yes,No
STU_049506,Student_49506,12,Female,School_44,IB,12,History,42,B,73.1,0.0,No,No
STU_049507,Student_49507,14,Male,School_4,IB,11,Physics,70,B,90.2,4.2,No,No
STU_049508,Student_49508,13,Female,School_31,IB,11,Physics,91,D,89.0,2.6,Yes,No
STU_049509,Student_49509,10,Male,School_37,ICSE,11,Geography,82,A+,80.9,2.3,Yes,No
STU_049510,Student_49510,13,Female,School_6,State,9,Economics,66,B,80.0,2.2,Yes,No
STU_049511,Student_49511,13,Male,School_25,State,11,Physics,57,B,74.9,5.4,No,No
STU_049512,Student_49512,16,Male,School_23,IB,9,Physics,93,B,100.0,2.5,Yes,No
STU_049513,Student_49513,11,Male,School_19,State,10,History,88,D,85.4,0.9,Yes,No
STU_049514,Student_49514,11,Male,School_31,Cambridge,9,Hindi,47,C,87.2,4.4,Yes,No
STU_049515,Student_49515,16,Male,School_23,State,11,History,70,D,55.5,1.8,Yes,No
STU_049516,Student_49516,16,Female,School_28,CBSE,12,History,74,F,86.0,4.2,Yes,No
STU_049517,Student_49517,15,Male,School_46,CBSE,11,Geography,77,B+,81.5,4.4,No,No
STU_049518,Student_49518,16,Male,School_45,State,11,Computer Science,65,C+,67.6,6.1,Yes,No
STU_049519,Student_49519,15,Female,School_29,IB,9,Physics,71,A,82.0,5.3,Yes,No
STU_049520,Student_49520,12,Male,School_50,ICSE,11,Economics,85,F,76.5,5.5,No,No
STU_049521,Student_49521,14,Female,School_25,Cambridge,9,Geography,39,F,53.3,3.2,Yes,No
STU_049522,Student_49522,15,Female,School_22,Cambridge,11,History,65,B+,65.5,6.4,Yes,No
STU_049523,Student_49523,16,Female,School_45,IB,10,Physics,71,B,100.0,2.8,No,No
STU_049524,Student_49524,13,Female,School_17,CBSE,12,Mathematics,47,C,67.8,2.6,Yes,No
STU_049525,Student_49525,14,Female,School_41,CBSE,10,Mathematics,78,C+,85.4,4.3,Yes,Yes
STU_049526,Student_49526,16,Male,School_2,State,11,History,88,B,75.1,0.0,No,No
STU_049527,Student_49527,16,Female,School_17,CBSE,9,Hindi,73,D,81.4,5.6,No,No
STU_049528,Student_49528,14,Female,School_13,IB,9,Geography,43,B+,85.1,4.1,Yes,No
STU_049529,Student_49529,14,Male,School_25,CBSE,10,Physics,62,A+,100.0,5.5,No,No
STU_049530,Student_49530,12,Male,School_37,Cambridge,9,Chemistry,64,C,100.0,5.3,Yes,Yes
STU_049531,Student_49531,13,Male,School_50,ICSE,12,Hindi,62,B+,73.6,2.0,Yes,Yes
STU_049532,Student_49532,14,Female,School_14,State,11,English,76,A,89.8,4.8,No,No
STU_049533,Student_49533,13,Female,School_13,ICSE,10,Mathematics,94,C+,90.8,0.7,Yes,No
STU_049534,Student_49534,14,Female,School_49,CBSE,12,Computer Science,65,A+,71.8,1.6,Yes,No
STU_049535,Student_49535,11,Male,School_20,ICSE,12,Economics,71,A,82.6,4.7,No,No
STU_049536,Student_49536,13,Male,School_3,Cambridge,9,Mathematics,61,F,81.4,2.1,No,No
STU_049537,Student_49537,15,Male,School_50,Cambridge,12,Chemistry,75,C,88.9,5.4,No,No
STU_049538,Student_49538,16,Male,School_30,IB,10,Biology,60,A,90.7,4.4,No,No
STU_049539,Student_49539,17,Male,School_46,Cambridge,10,Mathematics,80,B+,79.8,4.5,No,No
STU_049540,Student_49540,16,Female,School_49,ICSE,10,Hindi,63,C+,80.5,2.1,Yes,No
STU_049541,Student_49541,14,Male,School_36,Cambridge,11,English,100,B,81.5,3.5,No,No
STU_049542,Student_49542,13,Male,School_21,State,11,Mathematics,77,B+,74.8,3.5,No,No
STU_049543,Student_49543,11,Female,School_39,IB,9,History,44,A,75.3,5.3,No,No
STU_049544,Student_49544,13,Male,School_22,State,11,Computer Science,89,A,71.3,0.2,Yes,No
STU_049545,Student_49545,16,Female,School_35,ICSE,12,Mathematics,49,C,66.6,3.0,Yes,No
STU_049546,Student_49546,15,Male,School_28,CBSE,10,English,86,D,88.6,5.2,No,No
STU_049547,Student_49547,16,Male,School_34,CBSE,11,Biology,55,D,92.3,8.0,Yes,No
STU_049548,Student_49548,13,Male,School_42,CBSE,10,Biology,24,A,90.9,6.8,Yes,No
STU_049549,Student_49549,14,Male,School_11,State,12,Hindi,73,A+,92.0,0.6,No,No
STU_049550,Student_49550,14,Male,School_14,CBSE,9,Computer Science,48,A+,96.7,4.1,No,No
STU_049551,Student_49551,14,Female,School_16,ICSE,9,Chemistry,60,D,62.7,2.1,Yes,No
STU_049552,Student_49552,11,Female,School_5,State,10,History,54,B+,61.5,3.0,Yes,No
STU_049553,Student_49553,10,Male,School_48,Cambridge,9,Economics,99,C+,87.3,2.0,No,No
STU_049554,Student_49554,11,Male,School_50,Cambridge,11,Hindi,73,D,83.0,5.1,Yes,No
STU_049555,Student_49555,15,Female,School_50,CBSE,12,English,58,B,61.7,1.5,No,No
STU_049556,Student_49556,14,Male,School_23,CBSE,10,Computer Science,66,F,81.2,4.1,Yes,No
STU_049557,Student_49557,16,Male,School_27,ICSE,12,Geography,69,D,76.9,5.5,No,No
STU_049558,Student_49558,17,Male,School_5,State,9,Chemistry,58,F,73.7,2.9,Yes,No
STU_049559,Student_49559,15,Female,School_2,IB,11,Chemistry,82,B,31.7,6.6,Yes,No
STU_049560,Student_49560,13,Female,School_14,IB,11,Economics,84,A+,91.9,3.7,No,No
STU_049561,Student_49561,18,Male,School_50,Cambridge,11,Computer Science,84,D,72.6,3.4,No,No
STU_049562,Student_49562,15,Male,School_34,State,12,Computer Science,76,B+,70.0,6.5,No,No
STU_049563,Student_49563,12,Male,School_26,ICSE,10,Economics,95,D,83.7,1.2,Yes,No
STU_049564,Student_49564,11,Male,School_5,State,11,Mathematics,49,D,70.7,3.7,No,No
STU_049565,Student_49565,15,Female,School_5,CBSE,9,Computer Science,64,C+,66.1,6.8,No,No
STU_049566,Student_49566,14,Male,School_3,IB,10,Biology,60,A+,89.0,5.9,No,No
STU_049567,Student_49567,17,Male,School_23,ICSE,10,Computer Science,80,C,67.9,3.2,Yes,Yes
STU_049568,Student_49568,13,Female,School_8,IB,9,Physics,73,A,75.8,1.5,Yes,No
STU_049569,Student_49569,11,Female,School_12,ICSE,9,Geography,96,A+,72.6,3.4,No,No
STU_049570,Student_49570,12,Female,School_24,CBSE,9,Biology,52,C,97.1,3.8,Yes,No
STU_049571,Student_49571,13,Female,School_18,Cambridge,10,Hindi,35,C+,100.0,2.3,No,Yes
STU_049572,Student_49572,16,Male,School_1,Cambridge,10,Economics,65,C+,85.9,2.1,Yes,No
STU_049573,Student_49573,15,Female,School_23,IB,11,Economics,88,A+,84.6,1.1,No,No
STU_049574,Student_49574,15,Female,School_19,Cambridge,10,Economics,73,D,58.5,4.9,Yes,Yes
STU_049575,Student_49575,15,Male,School_36,CBSE,9,Hindi,62,D,85.3,1.6,No,No
STU_049576,Student_49576,12,Female,School_38,ICSE,10,Physics,92,F,78.9,4.8,No,No
STU_049577,Student_49577,16,Female,School_31,ICSE,12,Physics,66,C,73.1,3.8,Yes,No
STU_049578,Student_49578,13,Male,School_49,CBSE,11,History,82,B,53.2,4.5,No,No
STU_049579,Student_49579,16,Female,School_47,Cambridge,11,Computer Science,62,B,90.2,3.8,Yes,No
STU_049580,Student_49580,16,Female,School_45,State,12,Chemistry,82,B,81.1,4.7,No,No
STU_049581,Student_49581,14,Female,School_12,ICSE,11,Physics,51,C,93.0,3.6,Yes,No
STU_049582,Student_49582,13,Female,School_47,Cambridge,11,Mathematics,82,A,94.1,4.8,No,No
STU_049583,Student_49583,13,Male,School_43,ICSE,11,Mathematics,73,B,70.8,6.8,No,No
STU_049584,Student_49584,14,Female,School_39,IB,10,Hindi,72,C,91.6,3.6,No,No
STU_049585,Student_49585,13,Male,School_21,IB,9,Physics,72,D,81.4,4.5,No,No
STU_049586,Student_49586,12,Male,School_26,ICSE,12,Physics,95,C+,86.0,2.3,Yes,No
STU_049587,Student_49587,15,Female,School_47,Cambridge,11,Economics,73,B,94.9,2.3,Yes,No
STU_049588,Student_49588,16,Male,School_19,CBSE,9,Computer Science,75,A+,90.1,2.9,No,No
STU_049589,Student_49589,16,Female,School_1,IB,12,Biology,73,D,73.2,0.8,No,No
STU_049590,Student_49590,14,Male,School_46,ICSE,12,Hindi,100,C,85.6,4.2,Yes,No
STU_049591,Student_49591,15,Female,School_13,ICSE,12,Economics,71,B,100.0,2.3,Yes,No
STU_049592,Student_49592,16,Male,School_32,IB,11,Computer Science,52,B+,66.8,7.1,Yes,No
STU_049593,Student_49593,14,Male,School_41,State,11,Chemistry,58,B,75.7,4.8,Yes,No
STU_049594,Student_49594,12,Female,School_23,CBSE,12,Hindi,82,D,90.4,7.8,No,No
STU_049595,Student_49595,13,Male,School_10,ICSE,10,Computer Science,74,D,91.8,3.3,Yes,No
STU_049596,Student_49596,16,Female,School_4,Cambridge,12,History,77,C,88.0,5.4,No,No
STU_049597,Student_49597,13,Female,School_2,Cambridge,12,Biology,99,A+,84.5,3.7,Yes,No
STU_049598,Student_49598,17,Female,School_1,CBSE,9,Hindi,65,C,94.1,1.6,Yes,No
STU_049599,Student_49599,17,Female,School_47,Cambridge,12,Computer Science,53,A,68.6,2.7,No,No
STU_049600,Student_49600,12,Female,School_47,ICSE,9,Chemistry,100,F,83.1,0.6,Yes,No
STU_049601,Student_49601,15,Female,School_26,ICSE,12,Mathematics,68,C+,78.3,4.5,Yes,Yes
STU_049602,Student_49602,16,Female,School_11,Cambridge,9,Economics,52,C+,66.9,2.3,Yes,No
STU_049603,Student_49603,20,Female,School_40,ICSE,12,Economics,94,A,52.4,2.3,Yes,No
STU_049604,Student_49604,13,Male,School_42,Cambridge,9,Mathematics,57,A+,84.8,3.3,No,No
STU_049605,Student_49605,17,Female,School_16,CBSE,12,Biology,73,C+,91.2,5.7,Yes,No
STU_049606,Student_49606,15,Female,School_30,CBSE,11,Mathematics,58,D,97.2,2.5,Yes,No
STU_049607,Student_49607,18,Male,School_27,State,11,Geography,63,C+,57.0,2.3,Yes,No
STU_049608,Student_49608,10,Male,School_47,ICSE,9,Chemistry,73,C,43.3,4.6,Yes,No
STU_049609,Student_49609,16,Male,School_27,IB,11,Physics,88,A+,56.9,3.1,Yes,No
STU_049610,Student_49610,11,Male,School_4,CBSE,11,History,55,C,59.5,2.3,Yes,No
STU_049611,Student_49611,13,Male,School_27,ICSE,12,Chemistry,69,C+,70.2,5.7,No,No
STU_049612,Student_49612,12,Male,School_29,ICSE,10,Computer Science,48,B,87.6,3.2,Yes,No
STU_049613,Student_49613,12,Female,School_22,State,9,Chemistry,64,C,86.7,2.2,No,No
STU_049614,Student_49614,15,Female,School_20,IB,11,Mathematics,88,F,82.1,1.9,Yes,No
STU_049615,Student_49615,16,Male,School_36,State,9,Geography,69,F,97.4,2.2,No,Yes
STU_049616,Student_49616,13,Male,School_33,ICSE,10,English,86,B+,65.5,2.6,No,No
STU_049617,Student_49617,11,Male,School_25,Cambridge,12,Biology,72,B+,74.9,4.9,No,Yes
STU_049618,Student_49618,16,Male,School_1,IB,9,Physics,75,A,87.3,4.5,Yes,No
STU_049619,Student_49619,15,Female,School_36,IB,11,Physics,100,D,76.8,3.5,No,No
STU_049620,Student_49620,12,Male,School_45,CBSE,9,Geography,50,F,99.2,3.0,Yes,No
STU_049621,Student_49621,11,Female,School_19,Cambridge,12,Geography,60,C+,92.7,5.6,No,No
STU_049622,Student_49622,12,Male,School_15,Cambridge,12,Physics,69,B+,66.2,6.8,No,No
STU_049623,Student_49623,17,Female,School_19,State,12,Economics,82,F,84.7,6.0,No,No
STU_049624,Student_49624,15,Male,School_26,Cambridge,12,English,78,D,78.6,2.1,No,Yes
STU_049625,Student_49625,14,Female,School_13,CBSE,11,Hindi,60,F,74.4,2.4,No,No
STU_049626,Student_49626,13,Female,School_1,ICSE,11,Mathematics,90,F,100.0,2.7,No,Yes
STU_049627,Student_49627,11,Male,School_33,State,11,Geography,88,D,96.6,2.4,Yes,No
STU_049628,Student_49628,18,Female,School_16,State,9,Chemistry,63,A+,100.0,5.5,No,No
STU_049629,Student_49629,17,Male,School_48,IB,9,Biology,42,B,100.0,0.9,No,No
STU_049630,Student_49630,16,Male,School_8,CBSE,9,Biology,74,C,91.1,3.4,Yes,No
STU_049631,Student_49631,12,Male,School_36,Cambridge,9,Mathematics,63,C+,86.1,5.7,No,No
STU_049632,Student_49632,12,Female,School_20,CBSE,12,Economics,56,D,75.9,4.6,Yes,No
STU_049633,Student_49633,15,Male,School_20,CBSE,11,Hindi,93,A,45.2,5.4,No,No
STU_049634,Student_49634,14,Male,School_19,IB,12,Biology,72,B+,80.5,5.9,No,No
STU_049635,Student_49635,14,Male,School_18,State,11,Chemistry,56,D,100.0,1.4,No,Yes
STU_049636,Student_49636,16,Male,School_17,ICSE,12,Computer Science,61,A,65.1,3.6,No,No
STU_049637,Student_49637,12,Male,School_29,Cambridge,9,Computer Science,67,A,54.4,0.0,Yes,No
STU_049638,Student_49638,17,Male,School_30,State,12,Hindi,77,D,63.3,2.6,No,No
STU_049639,Student_49639,13,Female,School_45,IB,11,Computer Science,89,F,91.8,1.3,Yes,No
STU_049640,Student_49640,16,Female,School_28,IB,11,Hindi,48,B+,42.3,4.6,No,Yes
STU_049641,Student_49641,16,Female,School_33,CBSE,11,Economics,78,C,89.4,2.5,Yes,No
STU_049642,Student_49642,17,Male,School_50,State,10,Computer Science,84,C+,96.8,4.2,No,No
STU_049643,Student_49643,16,Male,School_32,State,10,History,71,F,71.3,1.4,No,No
STU_049644,Student_49644,16,Female,School_28,IB,9,Geography,86,B+,94.6,0.0,No,No
STU_049645,Student_49645,14,Male,School_39,IB,12,Biology,46,A,91.5,5.9,No,No
STU_049646,Student_49646,17,Male,School_9,Cambridge,12,English,72,A,60.5,4.6,Yes,Yes
STU_049647,Student_49647,14,Male,School_19,Cambridge,11,Chemistry,77,C,56.1,4.5,No,No
STU_049648,Student_49648,14,Male,School_21,Cambridge,10,Chemistry,68,A+,71.3,2.0,No,No
STU_049649,Student_49649,13,Male,School_26,State,10,Physics,57,B,90.2,6.1,Yes,No
STU_049650,Student_49650,14,Male,School_37,CBSE,10,Biology,60,B,44.0,4.6,No,No
STU_049651,Student_49651,15,Female,School_44,IB,9,Biology,64,C,60.6,0.9,No,No
STU_049652,Student_49652,14,Male,School_5,CBSE,9,Computer Science,74,B,89.4,3.8,Yes,No
STU_049653,Student_49653,15,Female,School_1,CBSE,11,Geography,58,A+,78.9,1.2,No,No
STU_049654,Student_49654,18,Female,School_1,State,9,English,59,B+,100.0,3.2,Yes,No
STU_049655,Student_49655,13,Female,School_25,ICSE,9,Biology,42,F,88.3,5.5,No,No
STU_049656,Student_49656,11,Female,School_37,State,11,Chemistry,99,C,54.2,4.4,No,No
STU_049657,Student_49657,14,Male,School_16,Cambridge,11,Hindi,92,B,83.0,3.7,No,No
STU_049658,Student_49658,19,Female,School_7,ICSE,11,History,46,C+,75.1,4.5,No,No
STU_049659,Student_49659,14,Male,School_24,ICSE,12,Mathematics,92,D,36.6,4.1,Yes,Yes
STU_049660,Student_49660,17,Female,School_24,State,12,Computer Science,79,F,66.5,5.4,No,No
STU_049661,Student_49661,21,Female,School_45,Cambridge,10,Computer Science,78,B+,66.0,5.7,No,Yes
STU_049662,Student_49662,13,Male,School_35,ICSE,11,Hindi,68,F,92.1,0.0,No,No
STU_049663,Student_49663,11,Male,School_10,CBSE,10,Biology,84,F,67.6,3.5,No,No
STU_049664,Student_49664,15,Male,School_31,Cambridge,12,Economics,72,B,66.8,3.8,Yes,No
STU_049665,Student_49665,13,Male,School_39,Cambridge,10,Computer Science,70,C,73.2,7.7,Yes,No
STU_049666,Student_49666,13,Female,School_47,State,9,History,92,C,89.0,7.2,Yes,Yes
STU_049667,Student_49667,16,Male,School_27,Cambridge,10,English,60,A+,53.7,0.5,Yes,No
STU_049668,Student_49668,14,Male,School_5,Cambridge,9,Mathematics,67,B,89.9,5.6,Yes,No
STU_049669,Student_49669,17,Male,School_31,State,11,Economics,58,F,83.1,4.5,Yes,No
STU_049670,Student_49670,12,Female,School_14,ICSE,10,Computer Science,60,A+,73.1,2.8,No,No
STU_049671,Student_49671,13,Female,School_40,ICSE,11,Geography,56,F,79.8,7.0,No,No
STU_049672,Student_49672,15,Male,School_16,CBSE,10,History,76,A,97.9,4.2,Yes,No
STU_049673,Student_49673,15,Male,School_3,State,12,Geography,82,F,92.2,4.8,Yes,No
STU_049674,Student_49674,11,Male,School_22,State,11,Hindi,81,C,95.2,4.7,No,No
STU_049675,Student_49675,14,Female,School_44,Cambridge,12,Geography,62,A+,100.0,4.4,No,No
STU_049676,Student_49676,18,Male,School_24,State,11,Hindi,61,C+,46.9,4.0,Yes,No
STU_049677,Student_49677,11,Female,School_12,IB,10,Chemistry,77,C,76.2,5.4,No,No
STU_049678,Student_49678,11,Male,School_9,Cambridge,12,Physics,78,F,84.2,6.0,No,No
STU_049679,Student_49679,13,Female,School_46,CBSE,11,Biology,55,A+,87.9,3.9,Yes,No
STU_049680,Student_49680,15,Female,School_30,State,10,Hindi,49,B,68.7,5.5,No,No
STU_049681,Student_49681,13,Male,School_43,CBSE,12,Hindi,94,F,70.9,5.8,Yes,No
STU_049682,Student_49682,14,Male,School_32,Cambridge,11,Geography,89,F,81.3,4.0,Yes,No
STU_049683,Student_49683,16,Male,School_33,IB,11,Mathematics,72,B+,51.3,4.8,Yes,No
STU_049684,Student_49684,15,Female,School_23,State,12,English,54,B+,68.2,2.4,No,No
STU_049685,Student_49685,13,Female,School_1,IB,12,English,67,A+,92.6,2.5,No,No
STU_049686,Student_49686,14,Male,School_42,ICSE,12,Chemistry,82,C+,82.9,3.2,No,No
STU_049687,Student_49687,15,Female,School_29,IB,11,Hindi,72,C,82.3,1.8,Yes,Yes
STU_049688,Student_49688,13,Female,School_33,ICSE,10,English,59,B,100.0,2.9,Yes,No
STU_049689,Student_49689,10,Male,School_18,State,9,Physics,66,F,85.3,4.5,No,No
STU_049690,Student_49690,13,Male,School_11,IB,10,Mathematics,82,D,85.4,0.1,Yes,No
STU_049691,Student_49691,17,Female,School_46,Cambridge,9,Chemistry,42,A,71.5,5.2,Yes,No
STU_049692,Student_49692,13,Male,School_36,ICSE,10,Hindi,69,A+,84.2,1.3,No,No
STU_049693,Student_49693,14,Female,School_31,IB,12,Biology,78,C,85.6,6.2,No,No
STU_049694,Student_49694,15,Male,School_19,ICSE,9,Chemistry,51,F,71.6,3.1,Yes,Yes
STU_049695,Student_49695,15,Female,School_22,IB,10,History,44,F,88.4,3.1,Yes,No
STU_049696,Student_49696,18,Male,School_25,IB,9,Mathematics,63,A,85.0,7.0,Yes,No
STU_049697,Student_49697,13,Male,School_34,Cambridge,12,Economics,63,A,63.6,6.8,Yes,No
STU_049698,Student_49698,14,Female,School_7,ICSE,12,Mathematics,52,C+,88.7,1.5,Yes,No
STU_049699,Student_49699,14,Female,School_29,Cambridge,9,Physics,82,B+,76.8,3.2,No,No
STU_049700,Student_49700,13,Female,School_34,ICSE,9,Computer Science,64,A,78.6,4.4,No,No
STU_049701,Student_49701,14,Male,School_8,IB,12,Economics,89,D,76.2,5.4,No,No
STU_049702,Student_49702,17,Male,School_50,Cambridge,11,Economics,58,A+,61.4,4.1,No,No
STU_049703,Student_49703,16,Female,School_33,State,10,Mathematics,99,A,39.1,0.0,Yes,No
STU_049704,Student_49704,12,Female,School_22,Cambridge,9,Mathematics,74,B+,71.1,7.0,Yes,No
STU_049705,Student_49705,13,Male,School_21,Cambridge,11,Biology,57,D,50.5,7.7,No,No
STU_049706,Student_49706,14,Male,School_46,ICSE,11,Computer Science,50,A+,71.3,5.4,No,No
STU_049707,Student_49707,15,Male,School_44,IB,9,Biology,66,A,73.0,5.9,Yes,No
STU_049708,Student_49708,14,Male,School_28,IB,9,Geography,83,A+,100.0,2.5,Yes,No
STU_049709,Student_49709,15,Female,School_30,State,10,Hindi,41,B,55.6,4.4,Yes,No
STU_049710,Student_49710,17,Female,School_6,CBSE,11,Computer Science,88,A+,89.2,4.7,No,No
STU_049711,Student_49711,17,Male,School_31,State,9,Mathematics,48,F,72.8,8.3,Yes,No
STU_049712,Student_49712,15,Female,School_7,Cambridge,9,History,64,A+,72.7,0.6,No,No
STU_049713,Student_49713,16,Male,School_27,CBSE,9,Economics,61,D,84.4,5.1,No,No
STU_049714,Student_49714,11,Male,School_10,ICSE,10,Computer Science,84,F,86.0,4.4,Yes,No
STU_049715,Student_49715,11,Male,School_42,CBSE,12,Mathematics,63,B,73.7,5.0,Yes,Yes
STU_049716,Student_49716,11,Male,School_16,Cambridge,11,Biology,66,A,100.0,0.6,No,No
STU_049717,Student_49717,12,Male,School_37,IB,12,Mathematics,81,B+,88.6,4.0,No,Yes
STU_049718,Student_49718,14,Female,School_17,Cambridge,12,English,64,A+,100.0,8.0,No,No
STU_049719,Student_49719,14,Female,School_20,IB,10,Mathematics,68,C,91.6,7.6,Yes,No
